image_id,file_name,local_filename,location,site_id,date_captured,seq_id,species_label,latitude,longitude,habitat_type,local_image_path
S1/H01/H01_R1/S1_H01_R1_PICT0387,S1/H01/H01_R1/S1_H01_R1_PICT0387.JPG,s1_h01_h01_r1_s1_h01_r1_pict0387.jpg,H01,H01,,SER_S1#H01#1#130,hyenaspotted,-2.3333,34.8333,unknown,images\s1_h01_h01_r1_s1_h01_r1_pict0387.jpg
S1/J13/J13_R1/S1_J13_R1_PICT0215,S1/J13/J13_R1/S1_J13_R1_PICT0215.JPG,s1_j13_j13_r1_s1_j13_r1_pict0215.jpg,J13,J13,,SER_S1#J13#1#72,hyenaspotted,-2.3333,34.8333,unknown,images\s1_j13_j13_r1_s1_j13_r1_pict0215.jpg
S1/J06/J06_R3/S1_J06_R3_PICT0907,S1/J06/J06_R3/S1_J06_R3_PICT0907.JPG,s1_j06_j06_r3_s1_j06_r3_pict0907.jpg,J06,J06,,SER_S1#J06#3#303,hyenaspotted,-2.3333,34.8333,unknown,images\s1_j06_j06_r3_s1_j06_r3_pict0907.jpg
S1/H06/H06_R4/S1_H06_R4_PICT0885,S1/H06/H06_R4/S1_H06_R4_PICT0885.JPG,s1_h06_h06_r4_s1_h06_r4_pict0885.jpg,H06,H06,,SER_S1#H06#4#296,hyenaspotted,-2.3333,34.8333,unknown,images\s1_h06_h06_r4_s1_h06_r4_pict0885.jpg
S1/G02/G02_R3/S1_G02_R3_PICT0170,S1/G02/G02_R3/S1_G02_R3_PICT0170.JPG,s1_g02_g02_r3_s1_g02_r3_pict0170.jpg,G02,G02,,SER_S1#G02#3#58,hyenaspotted,-2.3333,34.8333,unknown,images\s1_g02_g02_r3_s1_g02_r3_pict0170.jpg
S1/I13/I13_R1/S1_I13_R1_PICT1589,S1/I13/I13_R1/S1_I13_R1_PICT1589.JPG,s1_i13_i13_r1_s1_i13_r1_pict1589.jpg,I13,I13,,SER_S1#I13#1#531,hyenaspotted,-2.3333,34.8333,unknown,images\s1_i13_i13_r1_s1_i13_r1_pict1589.jpg
S1/H06/H06_R3/S1_H06_R3_PICT0115,S1/H06/H06_R3/S1_H06_R3_PICT0115.JPG,s1_h06_h06_r3_s1_h06_r3_pict0115.jpg,H06,H06,,SER_S1#H06#3#39,hyenaspotted,-2.3333,34.8333,unknown,images\s1_h06_h06_r3_s1_h06_r3_pict0115.jpg
S1/H06/H06_R3/S1_H06_R3_PICT0324,S1/H06/H06_R3/S1_H06_R3_PICT0324.JPG,s1_h06_h06_r3_s1_h06_r3_pict0324.jpg,H06,H06,,SER_S1#H06#3#109,hyenaspotted,-2.3333,34.8333,unknown,images\s1_h06_h06_r3_s1_h06_r3_pict0324.jpg
S1/H06/H06_R3/S1_H06_R3_PICT0122,S1/H06/H06_R3/S1_H06_R3_PICT0122.JPG,s1_h06_h06_r3_s1_h06_r3_pict0122.jpg,H06,H06,,SER_S1#H06#3#42,hyenaspotted,-2.3333,34.8333,unknown,images\s1_h06_h06_r3_s1_h06_r3_pict0122.jpg
S1/H06/H06_R4/S1_H06_R4_PICT0333,S1/H06/H06_R4/S1_H06_R4_PICT0333.JPG,s1_h06_h06_r4_s1_h06_r4_pict0333.jpg,H06,H06,,SER_S1#H06#4#112,hyenaspotted,-2.3333,34.8333,unknown,images\s1_h06_h06_r4_s1_h06_r4_pict0333.jpg
S1/H06/H06_R4/S1_H06_R4_PICT0872,S1/H06/H06_R4/S1_H06_R4_PICT0872.JPG,s1_h06_h06_r4_s1_h06_r4_pict0872.jpg,H06,H06,,SER_S1#H06#4#292,hyenaspotted,-2.3333,34.8333,unknown,images\s1_h06_h06_r4_s1_h06_r4_pict0872.jpg
S1/Q12/Q12_R1/S1_Q12_R1_PICT0112,S1/Q12/Q12_R1/S1_Q12_R1_PICT0112.JPG,s1_q12_q12_r1_s1_q12_r1_pict0112.jpg,Q12,Q12,,SER_S1#Q12#1#38,hyenaspotted,-2.3333,34.8333,unknown,images\s1_q12_q12_r1_s1_q12_r1_pict0112.jpg
S1/I13/I13_R1/S1_I13_R1_PICT0139,S1/I13/I13_R1/S1_I13_R1_PICT0139.JPG,s1_i13_i13_r1_s1_i13_r1_pict0139.jpg,I13,I13,,SER_S1#I13#1#47,hyenaspotted,-2.3333,34.8333,unknown,images\s1_i13_i13_r1_s1_i13_r1_pict0139.jpg
S1/B07/B07_R1/S1_B07_R1_PICT0839,S1/B07/B07_R1/S1_B07_R1_PICT0839.JPG,s1_b07_b07_r1_s1_b07_r1_pict0839.jpg,B07,B07,,SER_S1#B07#1#280,hyenaspotted,-2.1562,34.9527,woodland,images\s1_b07_b07_r1_s1_b07_r1_pict0839.jpg
S1/E07/E07_R1/S1_E07_R1_PICT0208,S1/E07/E07_R1/S1_E07_R1_PICT0208.JPG,s1_e07_e07_r1_s1_e07_r1_pict0208.jpg,E07,E07,,SER_S1#E07#1#70,hyenaspotted,-2.3333,34.8333,unknown,images\s1_e07_e07_r1_s1_e07_r1_pict0208.jpg
S1/L10/L10_R1/S1_L10_R1_PICT0235,S1/L10/L10_R1/S1_L10_R1_PICT0235.JPG,s1_l10_l10_r1_s1_l10_r1_pict0235.jpg,L10,L10,,SER_S1#L10#1#79,hyenaspotted,-2.3333,34.8333,unknown,images\s1_l10_l10_r1_s1_l10_r1_pict0235.jpg
S1/I13/I13_R1/S1_I13_R1_PICT1579,S1/I13/I13_R1/S1_I13_R1_PICT1579.JPG,s1_i13_i13_r1_s1_i13_r1_pict1579.jpg,I13,I13,,SER_S1#I13#1#527,hyenaspotted,-2.3333,34.8333,unknown,images\s1_i13_i13_r1_s1_i13_r1_pict1579.jpg
S1/D05/D05_R5/S1_D05_R5_PICT0259,S1/D05/D05_R5/S1_D05_R5_PICT0259.JPG,s1_d05_d05_r5_s1_d05_r5_pict0259.jpg,D05,D05,,SER_S1#D05#5#87,hyenaspotted,-2.2562,34.8527,open_grassland,images\s1_d05_d05_r5_s1_d05_r5_pict0259.jpg
S1/D11/D11_R1/S1_D11_R1_PICT0052,S1/D11/D11_R1/S1_D11_R1_PICT0052.JPG,s1_d11_d11_r1_s1_d11_r1_pict0052.jpg,D11,D11,,SER_S1#D11#1#18,hyenaspotted,-2.3333,34.8333,unknown,images\s1_d11_d11_r1_s1_d11_r1_pict0052.jpg
S1/P07/P07_R1/S1_P07_R1_PICT0543,S1/P07/P07_R1/S1_P07_R1_PICT0543.JPG,s1_p07_p07_r1_s1_p07_r1_pict0543.jpg,P07,P07,,SER_S1#P07#1#182,hyenaspotted,-2.3333,34.8333,unknown,images\s1_p07_p07_r1_s1_p07_r1_pict0543.jpg
S1/R10/R10_R2/S1_R10_R2_PICT0917,S1/R10/R10_R2/S1_R10_R2_PICT0917.JPG,s1_r10_r10_r2_s1_r10_r2_pict0917.jpg,R10,R10,,SER_S1#R10#2#307,hyenaspotted,-2.3333,34.8333,unknown,images\s1_r10_r10_r2_s1_r10_r2_pict0917.jpg
S1/J06/J06_R3/S1_J06_R3_PICT0826,S1/J06/J06_R3/S1_J06_R3_PICT0826.JPG,s1_j06_j06_r3_s1_j06_r3_pict0826.jpg,J06,J06,,SER_S1#J06#3#276,hyenaspotted,-2.3333,34.8333,unknown,images\s1_j06_j06_r3_s1_j06_r3_pict0826.jpg
S1/F05/F05_R2/S1_F05_R2_PICT2784,S1/F05/F05_R2/S1_F05_R2_PICT2784.JPG,s1_f05_f05_r2_s1_f05_r2_pict2784.jpg,F05,F05,,SER_S1#F05#2#928,hyenaspotted,-2.3562,34.8527,woodland,images\s1_f05_f05_r2_s1_f05_r2_pict2784.jpg
S1/H06/H06_R3/S1_H06_R3_PICT0213,S1/H06/H06_R3/S1_H06_R3_PICT0213.JPG,s1_h06_h06_r3_s1_h06_r3_pict0213.jpg,H06,H06,,SER_S1#H06#3#72,hyenaspotted,-2.3333,34.8333,unknown,images\s1_h06_h06_r3_s1_h06_r3_pict0213.jpg
S1/H06/H06_R4/S1_H06_R4_PICT1288,S1/H06/H06_R4/S1_H06_R4_PICT1288.JPG,s1_h06_h06_r4_s1_h06_r4_pict1288.jpg,H06,H06,,SER_S1#H06#4#430,hyenaspotted,-2.3333,34.8333,unknown,images\s1_h06_h06_r4_s1_h06_r4_pict1288.jpg
S1/G02/G02_R2/S1_G02_R2_PICT0083,S1/G02/G02_R2/S1_G02_R2_PICT0083.JPG,s1_g02_g02_r2_s1_g02_r2_pict0083.jpg,G02,G02,,SER_S1#G02#2#29,hyenaspotted,-2.3333,34.8333,unknown,images\s1_g02_g02_r2_s1_g02_r2_pict0083.jpg
S1/H06/H06_R3/S1_H06_R3_PICT1069,S1/H06/H06_R3/S1_H06_R3_PICT1069.JPG,s1_h06_h06_r3_s1_h06_r3_pict1069.jpg,H06,H06,,SER_S1#H06#3#357,hyenaspotted,-2.3333,34.8333,unknown,images\s1_h06_h06_r3_s1_h06_r3_pict1069.jpg
S1/R07/R07_R1/S1_R07_R1_PICT0013,S1/R07/R07_R1/S1_R07_R1_PICT0013.JPG,s1_r07_r07_r1_s1_r07_r1_pict0013.jpg,R07,R07,,SER_S1#R07#1#5,hyenaspotted,-2.3333,34.8333,unknown,images\s1_r07_r07_r1_s1_r07_r1_pict0013.jpg
S1/H06/H06_R4/S1_H06_R4_PICT0479,S1/H06/H06_R4/S1_H06_R4_PICT0479.JPG,s1_h06_h06_r4_s1_h06_r4_pict0479.jpg,H06,H06,,SER_S1#H06#4#161,hyenaspotted,-2.3333,34.8333,unknown,images\s1_h06_h06_r4_s1_h06_r4_pict0479.jpg
S1/H03/H03_R2/S1_H03_R2_PICT0274,S1/H03/H03_R2/S1_H03_R2_PICT0274.JPG,s1_h03_h03_r2_s1_h03_r2_pict0274.jpg,H03,H03,,SER_S1#H03#2#92,giraffe,-2.3333,34.8333,unknown,images\s1_h03_h03_r2_s1_h03_r2_pict0274.jpg
S1/H02/H02_R2/S1_H02_R2_PICT1132,S1/H02/H02_R2/S1_H02_R2_PICT1132.JPG,s1_h02_h02_r2_s1_h02_r2_pict1132.jpg,H02,H02,,SER_S1#H02#2#378,giraffe,-2.3333,34.8333,unknown,images\s1_h02_h02_r2_s1_h02_r2_pict1132.jpg
S1/D05/D05_R2/S1_D05_R2_PICT0012,S1/D05/D05_R2/S1_D05_R2_PICT0012.JPG,s1_d05_d05_r2_s1_d05_r2_pict0012.jpg,D05,D05,,SER_S1#D05#2#5,giraffe,-2.2562,34.8527,open_grassland,images\s1_d05_d05_r2_s1_d05_r2_pict0012.jpg
S1/E05/E05_R4/S1_E05_R4_PICT0979,S1/E05/E05_R4/S1_E05_R4_PICT0979.JPG,s1_e05_e05_r4_s1_e05_r4_pict0979.jpg,E05,E05,,SER_S1#E05#4#327,giraffe,-2.3062,34.8527,open_grassland,images\s1_e05_e05_r4_s1_e05_r4_pict0979.jpg
S1/K03/K03_R1/S1_K03_R1_PICT0339,S1/K03/K03_R1/S1_K03_R1_PICT0339.JPG,s1_k03_k03_r1_s1_k03_r1_pict0339.jpg,K03,K03,,SER_S1#K03#1#114,giraffe,-2.3333,34.8333,unknown,images\s1_k03_k03_r1_s1_k03_r1_pict0339.jpg
S1/H02/H02_R2/S1_H02_R2_PICT1119,S1/H02/H02_R2/S1_H02_R2_PICT1119.JPG,s1_h02_h02_r2_s1_h02_r2_pict1119.jpg,H02,H02,,SER_S1#H02#2#373,giraffe,-2.3333,34.8333,unknown,images\s1_h02_h02_r2_s1_h02_r2_pict1119.jpg
S1/K07/K07_R1/S1_K07_R1_PICT1585,S1/K07/K07_R1/S1_K07_R1_PICT1585.JPG,s1_k07_k07_r1_s1_k07_r1_pict1585.jpg,K07,K07,,SER_S1#K07#1#529,giraffe,-2.3333,34.8333,unknown,images\s1_k07_k07_r1_s1_k07_r1_pict1585.jpg
S1/K08/K08_R1/S1_K08_R1_PICT0189,S1/K08/K08_R1/S1_K08_R1_PICT0189.JPG,s1_k08_k08_r1_s1_k08_r1_pict0189.jpg,K08,K08,,SER_S1#K08#1#64,giraffe,-2.3333,34.8333,unknown,images\s1_k08_k08_r1_s1_k08_r1_pict0189.jpg
S1/L08/L08_R1/S1_L08_R1_PICT4094,S1/L08/L08_R1/S1_L08_R1_PICT4094.JPG,s1_l08_l08_r1_s1_l08_r1_pict4094.jpg,L08,L08,,SER_S1#L08#1#1366,giraffe,-2.3333,34.8333,unknown,images\s1_l08_l08_r1_s1_l08_r1_pict4094.jpg
S1/S12/S12_R1/S1_S12_R1_PICT0088,S1/S12/S12_R1/S1_S12_R1_PICT0088.JPG,s1_s12_s12_r1_s1_s12_r1_pict0088.jpg,S12,S12,,SER_S1#S12#1#31,giraffe,-2.3333,34.8333,unknown,images\s1_s12_s12_r1_s1_s12_r1_pict0088.jpg
S1/C04/C04_R2/S1_C04_R2_PICT0031,S1/C04/C04_R2/S1_C04_R2_PICT0031.JPG,s1_c04_c04_r2_s1_c04_r2_pict0031.jpg,C04,C04,,SER_S1#C04#2#16,giraffe,-2.2062,34.8027,open_grassland,images\s1_c04_c04_r2_s1_c04_r2_pict0031.jpg
S1/K03/K03_R1/S1_K03_R1_PICT0280,S1/K03/K03_R1/S1_K03_R1_PICT0280.JPG,s1_k03_k03_r1_s1_k03_r1_pict0280.jpg,K03,K03,,SER_S1#K03#1#94,giraffe,-2.3333,34.8333,unknown,images\s1_k03_k03_r1_s1_k03_r1_pict0280.jpg
S1/E02/E02_R3/S1_E02_R3_PICT0136,S1/E02/E02_R3/S1_E02_R3_PICT0136.JPG,s1_e02_e02_r3_s1_e02_r3_pict0136.jpg,E02,E02,,SER_S1#E02#3#46,giraffe,-2.3333,34.8333,unknown,images\s1_e02_e02_r3_s1_e02_r3_pict0136.jpg
S1/D07/D07_R3/S1_D07_R3_PICT0063,S1/D07/D07_R3/S1_D07_R3_PICT0063.JPG,s1_d07_d07_r3_s1_d07_r3_pict0063.jpg,D07,D07,,SER_S1#D07#3#22,giraffe,-2.2562,34.9527,woodland,images\s1_d07_d07_r3_s1_d07_r3_pict0063.jpg
S1/P06/P06_R1/S1_P06_R1_PICT5458,S1/P06/P06_R1/S1_P06_R1_PICT5458.JPG,s1_p06_p06_r1_s1_p06_r1_pict5458.jpg,P06,P06,,SER_S1#P06#1#1820,giraffe,-2.3333,34.8333,unknown,images\s1_p06_p06_r1_s1_p06_r1_pict5458.jpg
S1/H03/H03_R2/S1_H03_R2_PICT0105,S1/H03/H03_R2/S1_H03_R2_PICT0105.JPG,s1_h03_h03_r2_s1_h03_r2_pict0105.jpg,H03,H03,,SER_S1#H03#2#36,giraffe,-2.3333,34.8333,unknown,images\s1_h03_h03_r2_s1_h03_r2_pict0105.jpg
S1/C03/C03_R5/S1_C03_R5_PICT2667,S1/C03/C03_R5/S1_C03_R5_PICT2667.JPG,s1_c03_c03_r5_s1_c03_r5_pict2667.jpg,C03,C03,,SER_S1#C03#5#890,giraffe,-2.3333,34.8333,unknown,images\s1_c03_c03_r5_s1_c03_r5_pict2667.jpg
S1/S12/S12_R1/S1_S12_R1_PICT0034,S1/S12/S12_R1/S1_S12_R1_PICT0034.JPG,s1_s12_s12_r1_s1_s12_r1_pict0034.jpg,S12,S12,,SER_S1#S12#1#13,giraffe,-2.3333,34.8333,unknown,images\s1_s12_s12_r1_s1_s12_r1_pict0034.jpg
S1/K03/K03_R1/S1_K03_R1_PICT0279,S1/K03/K03_R1/S1_K03_R1_PICT0279.JPG,s1_k03_k03_r1_s1_k03_r1_pict0279.jpg,K03,K03,,SER_S1#K03#1#94,giraffe,-2.3333,34.8333,unknown,images\s1_k03_k03_r1_s1_k03_r1_pict0279.jpg
S1/T13/T13_R1/S1_T13_R1_PICT5246,S1/T13/T13_R1/S1_T13_R1_PICT5246.JPG,s1_t13_t13_r1_s1_t13_r1_pict5246.jpg,T13,T13,,SER_S1#T13#1#1750,giraffe,-2.3333,34.8333,unknown,images\s1_t13_t13_r1_s1_t13_r1_pict5246.jpg
S1/H03/H03_R2/S1_H03_R2_PICT0249,S1/H03/H03_R2/S1_H03_R2_PICT0249.JPG,s1_h03_h03_r2_s1_h03_r2_pict0249.jpg,H03,H03,,SER_S1#H03#2#84,giraffe,-2.3333,34.8333,unknown,images\s1_h03_h03_r2_s1_h03_r2_pict0249.jpg
S1/U09/U09_R1/S1_U09_R1_PICT0331,S1/U09/U09_R1/S1_U09_R1_PICT0331.JPG,s1_u09_u09_r1_s1_u09_r1_pict0331.jpg,U09,U09,,SER_S1#U09#1#111,giraffe,-2.3333,34.8333,unknown,images\s1_u09_u09_r1_s1_u09_r1_pict0331.jpg
S1/B05/B05_R2/S1_B05_R2_PICT0045,S1/B05/B05_R2/S1_B05_R2_PICT0045.JPG,s1_b05_b05_r2_s1_b05_r2_pict0045.jpg,B05,B05,,SER_S1#B05#2#16,giraffe,-2.1562,34.8527,open_grassland,images\s1_b05_b05_r2_s1_b05_r2_pict0045.jpg
S1/H03/H03_R2/S1_H03_R2_PICT0049,S1/H03/H03_R2/S1_H03_R2_PICT0049.JPG,s1_h03_h03_r2_s1_h03_r2_pict0049.jpg,H03,H03,,SER_S1#H03#2#17,giraffe,-2.3333,34.8333,unknown,images\s1_h03_h03_r2_s1_h03_r2_pict0049.jpg
S1/L03/L03_R1/S1_L03_R1_PICT0519,S1/L03/L03_R1/S1_L03_R1_PICT0519.JPG,s1_l03_l03_r1_s1_l03_r1_pict0519.jpg,L03,L03,,SER_S1#L03#1#174,giraffe,-2.3333,34.8333,unknown,images\s1_l03_l03_r1_s1_l03_r1_pict0519.jpg
S1/J05/J05_R4/S1_J05_R4_PICT0053,S1/J05/J05_R4/S1_J05_R4_PICT0053.JPG,s1_j05_j05_r4_s1_j05_r4_pict0053.jpg,J05,J05,,SER_S1#J05#4#19,giraffe,-2.3333,34.8333,unknown,images\s1_j05_j05_r4_s1_j05_r4_pict0053.jpg
S1/K03/K03_R1/S1_K03_R1_PICT0334,S1/K03/K03_R1/S1_K03_R1_PICT0334.JPG,s1_k03_k03_r1_s1_k03_r1_pict0334.jpg,K03,K03,,SER_S1#K03#1#112,giraffe,-2.3333,34.8333,unknown,images\s1_k03_k03_r1_s1_k03_r1_pict0334.jpg
S1/D04/D04_R6/S1_D04_R6_PICT0591,S1/D04/D04_R6/S1_D04_R6_PICT0591.JPG,s1_d04_d04_r6_s1_d04_r6_pict0591.jpg,D04,D04,,SER_S1#D04#6#198,giraffe,-2.2562,34.8027,open_grassland,images\s1_d04_d04_r6_s1_d04_r6_pict0591.jpg
S1/R09/R09_R2/S1_R09_R2_PICT0757,S1/R09/R09_R2/S1_R09_R2_PICT0757.JPG,s1_r09_r09_r2_s1_r09_r2_pict0757.jpg,R09,R09,,SER_S1#R09#2#253,giraffe,-2.3333,34.8333,unknown,images\s1_r09_r09_r2_s1_r09_r2_pict0757.jpg
S1/K08/K08_R1/S1_K08_R1_PICT0199,S1/K08/K08_R1/S1_K08_R1_PICT0199.JPG,s1_k08_k08_r1_s1_k08_r1_pict0199.jpg,K08,K08,,SER_S1#K08#1#67,giraffe,-2.3333,34.8333,unknown,images\s1_k08_k08_r1_s1_k08_r1_pict0199.jpg
S1/K08/K08_R1/S1_K08_R1_PICT0186,S1/K08/K08_R1/S1_K08_R1_PICT0186.JPG,s1_k08_k08_r1_s1_k08_r1_pict0186.jpg,K08,K08,,SER_S1#K08#1#63,giraffe,-2.3333,34.8333,unknown,images\s1_k08_k08_r1_s1_k08_r1_pict0186.jpg
S1/V13/V13_R1/S1_V13_R1_PICT2127,S1/V13/V13_R1/S1_V13_R1_PICT2127.JPG,s1_v13_v13_r1_s1_v13_r1_pict2127.jpg,V13,V13,,SER_S1#V13#1#710,giraffe,-2.3333,34.8333,unknown,images\s1_v13_v13_r1_s1_v13_r1_pict2127.jpg
S1/I06/I06_R2/S1_I06_R2_PICT0659,S1/I06/I06_R2/S1_I06_R2_PICT0659.JPG,s1_i06_i06_r2_s1_i06_r2_pict0659.jpg,I06,I06,,SER_S1#I06#2#221,giraffe,-2.3333,34.8333,unknown,images\s1_i06_i06_r2_s1_i06_r2_pict0659.jpg
S1/I04/I04_R2/S1_I04_R2_PICT0036,S1/I04/I04_R2/S1_I04_R2_PICT0036.JPG,s1_i04_i04_r2_s1_i04_r2_pict0036.jpg,I04,I04,,SER_S1#I04#2#13,giraffe,-2.5062,34.8027,open_grassland,images\s1_i04_i04_r2_s1_i04_r2_pict0036.jpg
S1/L07/L07_R1/S1_L07_R1_PICT0213,S1/L07/L07_R1/S1_L07_R1_PICT0213.JPG,s1_l07_l07_r1_s1_l07_r1_pict0213.jpg,L07,L07,,SER_S1#L07#1#72,giraffe,-2.3333,34.8333,unknown,images\s1_l07_l07_r1_s1_l07_r1_pict0213.jpg
S1/D05/D05_R2/S1_D05_R2_PICT0058,S1/D05/D05_R2/S1_D05_R2_PICT0058.JPG,s1_d05_d05_r2_s1_d05_r2_pict0058.jpg,D05,D05,,SER_S1#D05#2#20,giraffe,-2.2562,34.8527,open_grassland,images\s1_d05_d05_r2_s1_d05_r2_pict0058.jpg
S1/G07/G07_R2/S1_G07_R2_PICT0437,S1/G07/G07_R2/S1_G07_R2_PICT0437.JPG,s1_g07_g07_r2_s1_g07_r2_pict0437.jpg,G07,G07,,SER_S1#G07#2#147,giraffe,-2.3333,34.8333,unknown,images\s1_g07_g07_r2_s1_g07_r2_pict0437.jpg
S1/L13/L13_R1/S1_L13_R1_PICT0545,S1/L13/L13_R1/S1_L13_R1_PICT0545.JPG,s1_l13_l13_r1_s1_l13_r1_pict0545.jpg,L13,L13,,SER_S1#L13#1#183,giraffe,-2.3333,34.8333,unknown,images\s1_l13_l13_r1_s1_l13_r1_pict0545.jpg
S1/I05/I05_R2/S1_I05_R2_PICT0454,S1/I05/I05_R2/S1_I05_R2_PICT0454.JPG,s1_i05_i05_r2_s1_i05_r2_pict0454.jpg,I05,I05,,SER_S1#I05#2#152,giraffe,-2.5062,34.8527,open_grassland,images\s1_i05_i05_r2_s1_i05_r2_pict0454.jpg
S1/L08/L08_R1/S1_L08_R1_PICT1723,S1/L08/L08_R1/S1_L08_R1_PICT1723.JPG,s1_l08_l08_r1_s1_l08_r1_pict1723.jpg,L08,L08,,SER_S1#L08#1#575,giraffe,-2.3333,34.8333,unknown,images\s1_l08_l08_r1_s1_l08_r1_pict1723.jpg
S1/D07/D07_R1/S1_D07_R1_PICT0053,S1/D07/D07_R1/S1_D07_R1_PICT0053.JPG,s1_d07_d07_r1_s1_d07_r1_pict0053.jpg,D07,D07,,SER_S1#D07#1#53,giraffe,-2.2562,34.9527,woodland,images\s1_d07_d07_r1_s1_d07_r1_pict0053.jpg
S1/G04/G04_R1/S1_G04_R1_PICT1254,S1/G04/G04_R1/S1_G04_R1_PICT1254.JPG,s1_g04_g04_r1_s1_g04_r1_pict1254.jpg,G04,G04,,SER_S1#G04#1#420,giraffe,-2.4062,34.8027,open_grassland,images\s1_g04_g04_r1_s1_g04_r1_pict1254.jpg
S1/K03/K03_R1/S1_K03_R1_PICT0540,S1/K03/K03_R1/S1_K03_R1_PICT0540.JPG,s1_k03_k03_r1_s1_k03_r1_pict0540.jpg,K03,K03,,SER_S1#K03#1#181,giraffe,-2.3333,34.8333,unknown,images\s1_k03_k03_r1_s1_k03_r1_pict0540.jpg
S1/G02/G02_R3/S1_G02_R3_PICT0305,S1/G02/G02_R3/S1_G02_R3_PICT0305.JPG,s1_g02_g02_r3_s1_g02_r3_pict0305.jpg,G02,G02,,SER_S1#G02#3#103,giraffe,-2.3333,34.8333,unknown,images\s1_g02_g02_r3_s1_g02_r3_pict0305.jpg
S1/F09/F09_R3/S1_F09_R3_PICT1129,S1/F09/F09_R3/S1_F09_R3_PICT1129.JPG,s1_f09_f09_r3_s1_f09_r3_pict1129.jpg,F09,F09,,SER_S1#F09#3#378,giraffe,-2.3333,34.8333,unknown,images\s1_f09_f09_r3_s1_f09_r3_pict1129.jpg
S1/L08/L08_R1/S1_L08_R1_PICT4099,S1/L08/L08_R1/S1_L08_R1_PICT4099.JPG,s1_l08_l08_r1_s1_l08_r1_pict4099.jpg,L08,L08,,SER_S1#L08#1#1367,giraffe,-2.3333,34.8333,unknown,images\s1_l08_l08_r1_s1_l08_r1_pict4099.jpg
S1/B05/B05_R3/S1_B05_R3_PICT0011,S1/B05/B05_R3/S1_B05_R3_PICT0011.JPG,s1_b05_b05_r3_s1_b05_r3_pict0011.jpg,B05,B05,,SER_S1#B05#3#5,giraffe,-2.1562,34.8527,open_grassland,images\s1_b05_b05_r3_s1_b05_r3_pict0011.jpg
S1/I04/I04_R2/S1_I04_R2_PICT0026,S1/I04/I04_R2/S1_I04_R2_PICT0026.JPG,s1_i04_i04_r2_s1_i04_r2_pict0026.jpg,I04,I04,,SER_S1#I04#2#10,giraffe,-2.5062,34.8027,open_grassland,images\s1_i04_i04_r2_s1_i04_r2_pict0026.jpg
S1/K08/K08_R1/S1_K08_R1_PICT0209,S1/K08/K08_R1/S1_K08_R1_PICT0209.JPG,s1_k08_k08_r1_s1_k08_r1_pict0209.jpg,K08,K08,,SER_S1#K08#1#71,giraffe,-2.3333,34.8333,unknown,images\s1_k08_k08_r1_s1_k08_r1_pict0209.jpg
S1/I04/I04_R2/S1_I04_R2_PICT0029,S1/I04/I04_R2/S1_I04_R2_PICT0029.JPG,s1_i04_i04_r2_s1_i04_r2_pict0029.jpg,I04,I04,,SER_S1#I04#2#11,giraffe,-2.5062,34.8027,open_grassland,images\s1_i04_i04_r2_s1_i04_r2_pict0029.jpg
S1/E08/E08_R2/S1_E08_R2_PICT1506,S1/E08/E08_R2/S1_E08_R2_PICT1506.JPG,s1_e08_e08_r2_s1_e08_r2_pict1506.jpg,E08,E08,,SER_S1#E08#2#503,gazellethomsons,-2.3333,34.8333,unknown,images\s1_e08_e08_r2_s1_e08_r2_pict1506.jpg
S1/D06/D06_R2/S1_D06_R2_PICT0035,S1/D06/D06_R2/S1_D06_R2_PICT0035.JPG,s1_d06_d06_r2_s1_d06_r2_pict0035.jpg,D06,D06,,SER_S1#D06#2#13,gazellethomsons,-2.2562,34.9027,kopje,images\s1_d06_d06_r2_s1_d06_r2_pict0035.jpg
S1/J03/J03_R1/S1_J03_R1_PICT2733,S1/J03/J03_R1/S1_J03_R1_PICT2733.JPG,s1_j03_j03_r1_s1_j03_r1_pict2733.jpg,J03,J03,,SER_S1#J03#1#263,gazellethomsons,-2.3333,34.8333,unknown,images\s1_j03_j03_r1_s1_j03_r1_pict2733.jpg
S1/J04/J04_R3/S1_J04_R3_PICT3064,S1/J04/J04_R3/S1_J04_R3_PICT3064.JPG,s1_j04_j04_r3_s1_j04_r3_pict3064.jpg,J04,J04,,SER_S1#J04#3#1022,gazellethomsons,-2.3333,34.8333,unknown,images\s1_j04_j04_r3_s1_j04_r3_pict3064.jpg
S1/F02/F02_R3/S1_F02_R3_PICT1081,S1/F02/F02_R3/S1_F02_R3_PICT1081.JPG,s1_f02_f02_r3_s1_f02_r3_pict1081.jpg,F02,F02,,SER_S1#F02#3#361,gazellethomsons,-2.3333,34.8333,unknown,images\s1_f02_f02_r3_s1_f02_r3_pict1081.jpg
S1/D06/D06_R2/S1_D06_R2_PICT1412,S1/D06/D06_R2/S1_D06_R2_PICT1412.JPG,s1_d06_d06_r2_s1_d06_r2_pict1412.jpg,D06,D06,,SER_S1#D06#2#472,gazellethomsons,-2.2562,34.9027,kopje,images\s1_d06_d06_r2_s1_d06_r2_pict1412.jpg
S1/R12/R12_R2/S1_R12_R2_PICT1175,S1/R12/R12_R2/S1_R12_R2_PICT1175.JPG,s1_r12_r12_r2_s1_r12_r2_pict1175.jpg,R12,R12,,SER_S1#R12#2#393,gazellethomsons,-2.3333,34.8333,unknown,images\s1_r12_r12_r2_s1_r12_r2_pict1175.jpg
